product_id,product_name,dept_id,dept_name,category,supplier_id,sku,unit_cost_usd,unit_price_usd,reorder_point,is_perishable,status
PRD-001961,Sofas Item 1961,D09,Furniture,Sofas,SUP-002,SKU-0001961,623.96,1668.28,346,0,Seasonal
PRD-001962,Beds Item 1962,D09,Furniture,Beds,SUP-014,SKU-0001962,644.91,1730.11,45,0,Active
PRD-001963,Dining Tables Item 1963,D09,Furniture,Dining Tables,SUP-012,SKU-0001963,600.61,916.44,37,0,Discontinued
PRD-001964,Sofas Item 1964,D09,Furniture,Sofas,SUP-005,SKU-0001964,543.48,1728.43,240,0,Active
PRD-001965,Beds Item 1965,D09,Furniture,Beds,SUP-012,SKU-0001965,376.57,1129.87,398,0,Active
PRD-001966,Beds Item 1966,D09,Furniture,Beds,SUP-006,SKU-0001966,479.48,1164.26,208,0,Discontinued
PRD-001967,Sofas Item 1967,D09,Furniture,Sofas,SUP-014,SKU-0001967,789.49,1898.51,450,0,Discontinued
PRD-001968,Dining Tables Item 1968,D09,Furniture,Dining Tables,SUP-005,SKU-0001968,219.1,417.2,252,0,Discontinued
PRD-001969,Office Furniture Item 1969,D09,Furniture,Office Furniture,SUP-001,SKU-0001969,762.96,2653.5,104,0,Discontinued
PRD-001970,Office Furniture Item 1970,D09,Furniture,Office Furniture,SUP-011,SKU-0001970,206.15,314.77,333,0,Active
PRD-001971,Office Furniture Item 1971,D09,Furniture,Office Furniture,SUP-007,SKU-0001971,428.86,595.82,449,0,Seasonal
PRD-001972,Sofas Item 1972,D09,Furniture,Sofas,SUP-013,SKU-0001972,463.51,1122.91,482,0,Seasonal
PRD-001973,Sofas Item 1973,D09,Furniture,Sofas,SUP-001,SKU-0001973,306.91,412.26,285,0,Active
PRD-001974,Beds Item 1974,D09,Furniture,Beds,SUP-003,SKU-0001974,419.14,675.55,249,0,Active
PRD-001975,Office Furniture Item 1975,D09,Furniture,Office Furniture,SUP-004,SKU-0001975,403.33,545.28,52,0,Active
PRD-001976,Beds Item 1976,D09,Furniture,Beds,SUP-002,SKU-0001976,65.31,170.72,130,0,Active
PRD-001977,Sofas Item 1977,D09,Furniture,Sofas,SUP-011,SKU-0001977,680.63,835.65,86,0,Active
PRD-001978,Dining Tables Item 1978,D09,Furniture,Dining Tables,SUP-010,SKU-0001978,32.64,90.96,88,0,Active
PRD-001979,Dining Tables Item 1979,D09,Furniture,Dining Tables,SUP-008,SKU-0001979,135.98,206.74,213,0,Active
PRD-001980,Beds Item 1980,D09,Furniture,Beds,SUP-015,SKU-0001980,406.79,743.38,198,0,Active
PRD-001981,Sofas Item 1981,D09,Furniture,Sofas,SUP-010,SKU-0001981,496.26,916.16,159,0,Discontinued
PRD-001982,Sofas Item 1982,D09,Furniture,Sofas,SUP-014,SKU-0001982,481.87,892.99,293,0,Active
PRD-001983,Sofas Item 1983,D09,Furniture,Sofas,SUP-003,SKU-0001983,331.27,1002.38,389,0,Seasonal
PRD-001984,Sofas Item 1984,D09,Furniture,Sofas,SUP-003,SKU-0001984,14.08,24.08,476,0,Active
PRD-001985,Sofas Item 1985,D09,Furniture,Sofas,SUP-013,SKU-0001985,137.86,246.15,75,0,Active
PRD-001986,Beds Item 1986,D09,Furniture,Beds,SUP-002,SKU-0001986,764.51,1612.28,30,0,Seasonal
PRD-001987,Sofas Item 1987,D09,Furniture,Sofas,SUP-008,SKU-0001987,260.97,707.25,138,0,Seasonal
PRD-001988,Beds Item 1988,D09,Furniture,Beds,SUP-003,SKU-0001988,549.57,1244.38,412,0,Active
PRD-001989,Office Furniture Item 1989,D09,Furniture,Office Furniture,SUP-005,SKU-0001989,718.31,1548.69,358,0,Discontinued
PRD-001990,Beds Item 1990,D09,Furniture,Beds,SUP-002,SKU-0001990,494.42,1527.5,135,0,Active
PRD-001991,Office Furniture Item 1991,D09,Furniture,Office Furniture,SUP-005,SKU-0001991,670.09,811.18,45,0,Active
PRD-001992,Office Furniture Item 1992,D09,Furniture,Office Furniture,SUP-006,SKU-0001992,227.42,353.79,459,0,Seasonal
PRD-001993,Office Furniture Item 1993,D09,Furniture,Office Furniture,SUP-013,SKU-0001993,637.9,2064.1,56,0,Discontinued
PRD-001994,Office Furniture Item 1994,D09,Furniture,Office Furniture,SUP-005,SKU-0001994,94.69,167.85,304,0,Seasonal
PRD-001995,Office Furniture Item 1995,D09,Furniture,Office Furniture,SUP-003,SKU-0001995,192.6,513.64,15,0,Active
PRD-001996,Office Furniture Item 1996,D09,Furniture,Office Furniture,SUP-009,SKU-0001996,766.76,1145.79,51,0,Active
PRD-001997,Beds Item 1997,D09,Furniture,Beds,SUP-009,SKU-0001997,642.63,1536.28,353,0,Discontinued
PRD-001998,Beds Item 1998,D09,Furniture,Beds,SUP-013,SKU-0001998,274.74,499.64,89,0,Active
PRD-001999,Beds Item 1999,D09,Furniture,Beds,SUP-004,SKU-0001999,458.68,1504.46,96,0,Discontinued
PRD-002000,Dining Tables Item 2000,D09,Furniture,Dining Tables,SUP-012,SKU-0002000,760.61,1981.69,350,0,Active
PRD-002001,Beds Item 2001,D09,Furniture,Beds,SUP-012,SKU-0002001,542.8,1359.79,177,0,Seasonal
PRD-002002,Dining Tables Item 2002,D09,Furniture,Dining Tables,SUP-005,SKU-0002002,658.9,956.89,34,0,Seasonal
PRD-002003,Beds Item 2003,D09,Furniture,Beds,SUP-011,SKU-0002003,204.81,679.06,197,0,Active
PRD-002004,Sofas Item 2004,D09,Furniture,Sofas,SUP-015,SKU-0002004,552.76,1555.07,430,0,Active
PRD-002005,Office Furniture Item 2005,D09,Furniture,Office Furniture,SUP-002,SKU-0002005,495.1,593.1,223,0,Active
PRD-002006,Dining Tables Item 2006,D09,Furniture,Dining Tables,SUP-015,SKU-0002006,298.82,507.42,93,0,Active
PRD-002007,Sofas Item 2007,D09,Furniture,Sofas,SUP-006,SKU-0002007,748.07,2477.48,223,0,Discontinued
PRD-002008,Sofas Item 2008,D09,Furniture,Sofas,SUP-007,SKU-0002008,10.82,14.38,258,0,Active
PRD-002009,Dining Tables Item 2009,D09,Furniture,Dining Tables,SUP-008,SKU-0002009,259.83,863.93,388,0,Active
PRD-002010,Beds Item 2010,D09,Furniture,Beds,SUP-009,SKU-0002010,218.99,650.33,95,0,Active
PRD-002011,Dining Tables Item 2011,D09,Furniture,Dining Tables,SUP-008,SKU-0002011,655.26,1416.17,466,0,Seasonal
PRD-002012,Beds Item 2012,D09,Furniture,Beds,SUP-015,SKU-0002012,716.31,2002.75,288,0,Active
PRD-002013,Beds Item 2013,D09,Furniture,Beds,SUP-005,SKU-0002013,551.53,1440.29,54,0,Discontinued
PRD-002014,Dining Tables Item 2014,D09,Furniture,Dining Tables,SUP-011,SKU-0002014,222.33,452.72,439,0,Active
PRD-002015,Beds Item 2015,D09,Furniture,Beds,SUP-001,SKU-0002015,55.54,93.25,331,0,Active
PRD-002016,Office Furniture Item 2016,D09,Furniture,Office Furniture,SUP-003,SKU-0002016,492.59,1389.33,416,0,Seasonal
PRD-002017,Beds Item 2017,D09,Furniture,Beds,SUP-012,SKU-0002017,158.93,438.57,360,0,Seasonal
PRD-002018,Beds Item 2018,D09,Furniture,Beds,SUP-006,SKU-0002018,733.58,903.53,186,0,Active
PRD-002019,Dining Tables Item 2019,D09,Furniture,Dining Tables,SUP-004,SKU-0002019,23.1,75.91,453,0,Discontinued
PRD-002020,Office Furniture Item 2020,D09,Furniture,Office Furniture,SUP-014,SKU-0002020,498.53,1424.23,281,0,Active
PRD-002021,Beds Item 2021,D09,Furniture,Beds,SUP-003,SKU-0002021,137.37,280.13,431,0,Seasonal
PRD-002022,Sofas Item 2022,D09,Furniture,Sofas,SUP-004,SKU-0002022,666.67,1117.47,384,0,Active
PRD-002023,Sofas Item 2023,D09,Furniture,Sofas,SUP-005,SKU-0002023,233.7,673.41,221,0,Active
PRD-002024,Beds Item 2024,D09,Furniture,Beds,SUP-010,SKU-0002024,490.06,1639.72,376,0,Active
PRD-002025,Beds Item 2025,D09,Furniture,Beds,SUP-012,SKU-0002025,379.69,1277.96,198,0,Seasonal
PRD-002026,Dining Tables Item 2026,D09,Furniture,Dining Tables,SUP-005,SKU-0002026,240.29,540.59,216,0,Seasonal
PRD-002027,Dining Tables Item 2027,D09,Furniture,Dining Tables,SUP-014,SKU-0002027,277.19,365.06,496,0,Seasonal
PRD-002028,Office Furniture Item 2028,D09,Furniture,Office Furniture,SUP-005,SKU-0002028,189.8,538.33,13,0,Discontinued
PRD-002029,Dining Tables Item 2029,D09,Furniture,Dining Tables,SUP-006,SKU-0002029,681.26,1803.09,250,0,Seasonal
PRD-002030,Sofas Item 2030,D09,Furniture,Sofas,SUP-005,SKU-0002030,549.4,1707.35,453,0,Active
PRD-002031,Dining Tables Item 2031,D09,Furniture,Dining Tables,SUP-014,SKU-0002031,597.08,1278.97,67,0,Seasonal
PRD-002032,Beds Item 2032,D09,Furniture,Beds,SUP-015,SKU-0002032,634.87,2030.63,63,0,Discontinued
PRD-002033,Office Furniture Item 2033,D09,Furniture,Office Furniture,SUP-012,SKU-0002033,18.97,60.59,397,0,Active
PRD-002034,Sofas Item 2034,D09,Furniture,Sofas,SUP-003,SKU-0002034,337.76,236.43,200,0,Active
PRD-002035,Sofas Item 2035,D09,Furniture,Sofas,SUP-015,SKU-0002035,266.12,750.42,46,0,Active
PRD-002036,Office Furniture Item 2036,D09,Furniture,Office Furniture,SUP-014,SKU-0002036,104.53,173.06,422,0,Active
PRD-002037,Sofas Item 2037,D09,Furniture,Sofas,SUP-005,SKU-0002037,74.24,231.79,111,0,Active
PRD-002038,Office Furniture Item 2038,D09,Furniture,Office Furniture,SUP-010,SKU-0002038,561.79,917.59,77,0,Active
PRD-002039,Sofas Item 2039,D09,Furniture,Sofas,SUP-014,SKU-0002039,676.21,1393.24,118,0,Active
PRD-002040,Dining Tables Item 2040,D09,Furniture,Dining Tables,SUP-009,SKU-0002040,722.14,505.5,449,0,Active
PRD-002041,Office Furniture Item 2041,D09,Furniture,Office Furniture,SUP-004,SKU-0002041,719.7,1920.75,489,0,Active
PRD-002042,Dining Tables Item 2042,D09,Furniture,Dining Tables,SUP-015,SKU-0002042,149.49,396.44,433,0,Active
PRD-002043,Beds Item 2043,D09,Furniture,Beds,SUP-006,SKU-0002043,196.22,476.55,298,0,Seasonal
PRD-002044,Sofas Item 2044,D09,Furniture,Sofas,SUP-012,SKU-0002044,102.55,162.01,332,0,Seasonal
PRD-002045,Sofas Item 2045,D09,Furniture,Sofas,SUP-001,SKU-0002045,428.68,1318.85,271,0,Seasonal
PRD-002046,Dining Tables Item 2046,D09,Furniture,Dining Tables,SUP-010,SKU-0002046,170.93,284.01,104,0,Active
PRD-002047,Sofas Item 2047,D09,Furniture,Sofas,SUP-010,SKU-0002047,257.64,631.6,127,0,Active
PRD-002048,Sofas Item 2048,D09,Furniture,Sofas,SUP-007,SKU-0002048,99.92,317.9,371,0,Discontinued
PRD-002049,Dining Tables Item 2049,D09,Furniture,Dining Tables,SUP-014,SKU-0002049,167.31,424.38,437,0,Active
PRD-002050,Sofas Item 2050,D09,Furniture,Sofas,SUP-013,SKU-0002050,410.5,1393.92,27,0,Discontinued
PRD-002051,Dining Tables Item 2051,D09,Furniture,Dining Tables,SUP-009,SKU-0002051,630.09,899.64,435,0,Active
PRD-002052,Sofas Item 2052,D09,Furniture,Sofas,SUP-010,SKU-0002052,539.8,1522.03,216,0,Seasonal
PRD-002053,Sofas Item 2053,D09,Furniture,Sofas,SUP-001,SKU-0002053,790.5,2128.52,377,0,Active
PRD-002054,Sofas Item 2054,D09,Furniture,Sofas,SUP-012,SKU-0002054,488.17,1541.18,197,0,Active
PRD-002055,Beds Item 2055,D09,Furniture,Beds,SUP-012,SKU-0002055,190.46,463.36,118,0,Active
PRD-002056,Sofas Item 2056,D09,Furniture,Sofas,SUP-013,SKU-0002056,617.99,432.59,496,0,Discontinued
PRD-002057,Dining Tables Item 2057,D09,Furniture,Dining Tables,SUP-011,SKU-0002057,263.18,570.78,195,0,Active
PRD-002058,Dining Tables Item 2058,D09,Furniture,Dining Tables,SUP-009,SKU-0002058,123.74,362.76,202,0,Discontinued
PRD-002059,Sofas Item 2059,D09,Furniture,Sofas,SUP-014,SKU-0002059,153.48,235.33,232,0,Active
PRD-002060,Sofas Item 2060,D09,Furniture,Sofas,SUP-012,SKU-0002060,102.34,121.43,66,0,Active
PRD-002061,Office Furniture Item 2061,D09,Furniture,Office Furniture,SUP-015,SKU-0002061,660.59,2206.83,212,0,Active
PRD-002062,Sofas Item 2062,D09,Furniture,Sofas,SUP-003,SKU-0002062,58.42,40.89,152,0,Active
PRD-002063,Office Furniture Item 2063,D09,Furniture,Office Furniture,SUP-009,SKU-0002063,105.8,167.21,459,0,Seasonal
PRD-002064,Dining Tables Item 2064,D09,Furniture,Dining Tables,SUP-005,SKU-0002064,266.99,863.84,146,0,Seasonal
PRD-002065,Office Furniture Item 2065,D09,Furniture,Office Furniture,SUP-010,SKU-0002065,148.94,333.87,149,0,Seasonal
PRD-002066,Office Furniture Item 2066,D09,Furniture,Office Furniture,SUP-003,SKU-0002066,507.92,1316.35,122,0,Seasonal
PRD-002067,Beds Item 2067,D09,Furniture,Beds,SUP-006,SKU-0002067,672.72,1569.38,296,0,Active
PRD-002068,Dining Tables Item 2068,D09,Furniture,Dining Tables,SUP-014,SKU-0002068,341.96,992.9,291,0,Active
PRD-002069,Dining Tables Item 2069,D09,Furniture,Dining Tables,SUP-002,SKU-0002069,445.27,725.1,435,0,Discontinued
PRD-002070,Beds Item 2070,D09,Furniture,Beds,SUP-011,SKU-0002070,783.44,2117.78,422,0,Discontinued
PRD-002071,Office Furniture Item 2071,D09,Furniture,Office Furniture,SUP-004,SKU-0002071,482.17,1453.24,150,0,Active
PRD-002072,Office Furniture Item 2072,D09,Furniture,Office Furniture,SUP-004,SKU-0002072,620.76,1964.55,227,0,Seasonal
PRD-002073,Office Furniture Item 2073,D09,Furniture,Office Furniture,SUP-005,SKU-0002073,477.53,886.43,105,0,Active
PRD-002074,Dining Tables Item 2074,D09,Furniture,Dining Tables,SUP-010,SKU-0002074,759.99,2458.31,104,0,Discontinued
PRD-002075,Dining Tables Item 2075,D09,Furniture,Dining Tables,SUP-015,SKU-0002075,503.0,705.56,486,0,Active
PRD-002076,Office Furniture Item 2076,D09,Furniture,Office Furniture,SUP-005,SKU-0002076,452.78,316.95,259,0,Discontinued
PRD-002077,Beds Item 2077,D09,Furniture,Beds,SUP-004,SKU-0002077,181.92,525.38,342,0,Active
PRD-002078,Beds Item 2078,D09,Furniture,Beds,SUP-007,SKU-0002078,589.5,1601.04,247,0,Discontinued
PRD-002079,Office Furniture Item 2079,D09,Furniture,Office Furniture,SUP-012,SKU-0002079,145.9,472.44,165,0,Active
PRD-002080,Office Furniture Item 2080,D09,Furniture,Office Furniture,SUP-014,SKU-0002080,239.35,722.76,397,0,Active
PRD-002081,Beds Item 2081,D09,Furniture,Beds,SUP-009,SKU-0002081,537.29,376.1,304,0,Active
PRD-002082,Beds Item 2082,D09,Furniture,Beds,SUP-006,SKU-0002082,13.34,38.74,78,0,Active
PRD-002083,Dining Tables Item 2083,D09,Furniture,Dining Tables,SUP-006,SKU-0002083,5.77,17.55,119,0,Active
PRD-002084,Dining Tables Item 2084,D09,Furniture,Dining Tables,SUP-009,SKU-0002084,620.24,1508.6,231,0,Active
PRD-002085,Office Furniture Item 2085,D09,Furniture,Office Furniture,SUP-008,SKU-0002085,393.31,699.57,113,0,Active
PRD-002086,Beds Item 2086,D09,Furniture,Beds,SUP-013,SKU-0002086,713.03,1168.74,24,0,Active
PRD-002087,Beds Item 2087,D09,Furniture,Beds,SUP-007,SKU-0002087,587.02,2003.01,363,0,Discontinued
PRD-002088,Beds Item 2088,D09,Furniture,Beds,SUP-004,SKU-0002088,548.53,1317.96,368,0,Seasonal
PRD-002089,Office Furniture Item 2089,D09,Furniture,Office Furniture,SUP-015,SKU-0002089,584.3,1977.29,426,0,Active
PRD-002090,Beds Item 2090,D09,Furniture,Beds,SUP-011,SKU-0002090,497.07,1115.45,260,0,Active
PRD-002091,Sofas Item 2091,D09,Furniture,Sofas,SUP-008,SKU-0002091,438.35,823.18,29,0,Active
PRD-002092,Beds Item 2092,D09,Furniture,Beds,SUP-007,SKU-0002092,57.9,119.25,211,0,Discontinued
PRD-002093,Sofas Item 2093,D09,Furniture,Sofas,SUP-011,SKU-0002093,39.97,121.62,324,0,Active
PRD-002094,Office Furniture Item 2094,D09,Furniture,Office Furniture,SUP-012,SKU-0002094,456.24,1254.14,292,0,Active
PRD-002095,Sofas Item 2095,D09,Furniture,Sofas,SUP-002,SKU-0002095,282.19,665.38,209,0,Discontinued
PRD-002096,Beds Item 2096,D09,Furniture,Beds,SUP-003,SKU-0002096,510.08,1238.6,273,0,Seasonal
PRD-002097,Sofas Item 2097,D09,Furniture,Sofas,SUP-007,SKU-0002097,221.19,638.17,196,0,Active
PRD-002098,Dining Tables Item 2098,D09,Furniture,Dining Tables,SUP-014,SKU-0002098,576.28,1801.88,144,0,Active
PRD-002099,Office Furniture Item 2099,D09,Furniture,Office Furniture,SUP-012,SKU-0002099,628.7,1326.09,433,0,Active
PRD-002100,Dining Tables Item 2100,D09,Furniture,Dining Tables,SUP-004,SKU-0002100,622.2,2171.9,407,0,Seasonal
PRD-002101,Sofas Item 2101,D09,Furniture,Sofas,SUP-004,SKU-0002101,38.36,118.07,429,0,Active
PRD-002102,Dining Tables Item 2102,D09,Furniture,Dining Tables,SUP-015,SKU-0002102,63.94,93.64,293,0,Active
PRD-002103,Beds Item 2103,D09,Furniture,Beds,SUP-012,SKU-0002103,249.0,862.34,156,0,Discontinued
PRD-002104,Dining Tables Item 2104,D09,Furniture,Dining Tables,SUP-006,SKU-0002104,697.93,1954.86,439,0,Active
PRD-002105,Office Furniture Item 2105,D09,Furniture,Office Furniture,SUP-015,SKU-0002105,297.03,1034.73,229,0,Discontinued
PRD-002106,Dining Tables Item 2106,D09,Furniture,Dining Tables,SUP-012,SKU-0002106,654.05,994.38,48,0,Active
PRD-002107,Office Furniture Item 2107,D09,Furniture,Office Furniture,SUP-010,SKU-0002107,356.4,1078.68,485,0,Active
PRD-002108,Office Furniture Item 2108,D09,Furniture,Office Furniture,SUP-005,SKU-0002108,585.48,1810.5,257,0,Active
PRD-002109,Office Furniture Item 2109,D09,Furniture,Office Furniture,SUP-010,SKU-0002109,534.88,1274.64,281,0,Discontinued
PRD-002110,Office Furniture Item 2110,D09,Furniture,Office Furniture,SUP-009,SKU-0002110,232.9,764.94,320,0,Active
PRD-002111,Sofas Item 2111,D09,Furniture,Sofas,SUP-014,SKU-0002111,232.98,433.48,61,0,Active
PRD-002112,Sofas Item 2112,D09,Furniture,Sofas,SUP-013,SKU-0002112,107.51,348.87,191,0,Active
PRD-002113,Office Furniture Item 2113,D09,Furniture,Office Furniture,SUP-004,SKU-0002113,643.9,1421.66,173,0,Active
PRD-002114,Sofas Item 2114,D09,Furniture,Sofas,SUP-004,SKU-0002114,349.0,551.65,308,0,Active
PRD-002115,Dining Tables Item 2115,D09,Furniture,Dining Tables,SUP-011,SKU-0002115,315.63,1046.7,270,0,Active
PRD-002116,Sofas Item 2116,D09,Furniture,Sofas,SUP-008,SKU-0002116,774.96,2582.75,362,0,Discontinued
PRD-002117,Dining Tables Item 2117,D09,Furniture,Dining Tables,SUP-010,SKU-0002117,108.94,193.01,104,0,Active
PRD-002118,Dining Tables Item 2118,D09,Furniture,Dining Tables,SUP-011,SKU-0002118,746.01,2432.7,14,0,Seasonal
PRD-002119,Dining Tables Item 2119,D09,Furniture,Dining Tables,SUP-014,SKU-0002119,564.17,963.47,116,0,Seasonal
PRD-002120,Office Furniture Item 2120,D09,Furniture,Office Furniture,SUP-013,SKU-0002120,42.85,121.22,397,0,Active
PRD-002121,Office Furniture Item 2121,D09,Furniture,Office Furniture,SUP-003,SKU-0002121,405.88,1382.2,270,0,Seasonal
PRD-002122,Sofas Item 2122,D09,Furniture,Sofas,SUP-003,SKU-0002122,578.31,688.1,266,0,Seasonal
PRD-002123,Beds Item 2123,D09,Furniture,Beds,SUP-014,SKU-0002123,535.44,374.81,260,0,Active
PRD-002124,Beds Item 2124,D09,Furniture,Beds,SUP-004,SKU-0002124,237.29,166.1,327,0,Active
PRD-002125,Beds Item 2125,D09,Furniture,Beds,SUP-003,SKU-0002125,612.45,953.63,90,0,Active
PRD-002126,Office Furniture Item 2126,D09,Furniture,Office Furniture,SUP-008,SKU-0002126,91.29,251.52,97,0,Active
PRD-002127,Sofas Item 2127,D09,Furniture,Sofas,SUP-011,SKU-0002127,779.0,545.3,37,0,Active
PRD-002128,Beds Item 2128,D09,Furniture,Beds,SUP-004,SKU-0002128,375.91,509.78,324,0,Seasonal
PRD-002129,Office Furniture Item 2129,D09,Furniture,Office Furniture,SUP-014,SKU-0002129,507.7,355.39,96,0,Active
PRD-002130,Dining Tables Item 2130,D09,Furniture,Dining Tables,SUP-010,SKU-0002130,299.71,348.25,372,0,Active
PRD-002131,Sofas Item 2131,D09,Furniture,Sofas,SUP-013,SKU-0002131,519.7,992.54,20,0,Discontinued
PRD-002132,Dining Tables Item 2132,D09,Furniture,Dining Tables,SUP-005,SKU-0002132,748.78,1444.35,253,0,Active
PRD-002133,Beds Item 2133,D09,Furniture,Beds,SUP-006,SKU-0002133,162.41,239.08,417,0,Active
PRD-002134,Beds Item 2134,D09,Furniture,Beds,SUP-008,SKU-0002134,401.7,1371.17,119,0,Discontinued
PRD-002135,Sofas Item 2135,D09,Furniture,Sofas,SUP-014,SKU-0002135,662.04,2038.54,423,0,Seasonal
PRD-002136,Office Furniture Item 2136,D09,Furniture,Office Furniture,SUP-010,SKU-0002136,270.78,898.71,257,0,Active
PRD-002137,Dining Tables Item 2137,D09,Furniture,Dining Tables,SUP-014,SKU-0002137,284.5,845.73,91,0,Active
PRD-002138,Office Furniture Item 2138,D09,Furniture,Office Furniture,SUP-010,SKU-0002138,13.63,39.47,35,0,Discontinued
PRD-002139,Beds Item 2139,D09,Furniture,Beds,SUP-008,SKU-0002139,97.16,196.28,416,0,Active
PRD-002140,Sofas Item 2140,D09,Furniture,Sofas,SUP-014,SKU-0002140,569.81,1451.97,232,0,Active
PRD-002141,Sofas Item 2141,D09,Furniture,Sofas,SUP-007,SKU-0002141,156.04,515.3,325,0,Seasonal
PRD-002142,Sofas Item 2142,D09,Furniture,Sofas,SUP-008,SKU-0002142,462.66,323.86,54,0,Discontinued
PRD-002143,Office Furniture Item 2143,D09,Furniture,Office Furniture,SUP-007,SKU-0002143,56.47,119.73,304,0,Discontinued
PRD-002144,Office Furniture Item 2144,D09,Furniture,Office Furniture,SUP-009,SKU-0002144,717.8,2067.91,402,0,Discontinued
PRD-002145,Sofas Item 2145,D09,Furniture,Sofas,SUP-006,SKU-0002145,774.0,2202.22,84,0,Active
PRD-002146,Dining Tables Item 2146,D09,Furniture,Dining Tables,SUP-001,SKU-0002146,763.45,1409.81,429,0,Active
PRD-002147,Dining Tables Item 2147,D09,Furniture,Dining Tables,SUP-007,SKU-0002147,709.37,1350.54,273,0,Seasonal
PRD-002148,Office Furniture Item 2148,D09,Furniture,Office Furniture,SUP-003,SKU-0002148,470.13,1561.08,274,0,Discontinued
PRD-002149,Beds Item 2149,D09,Furniture,Beds,SUP-002,SKU-0002149,497.38,870.16,435,0,Active
PRD-002150,Beds Item 2150,D09,Furniture,Beds,SUP-002,SKU-0002150,632.14,1614.21,259,0,Active
PRD-002151,Dining Tables Item 2151,D09,Furniture,Dining Tables,SUP-009,SKU-0002151,32.04,92.84,388,0,Active
PRD-002152,Beds Item 2152,D09,Furniture,Beds,SUP-005,SKU-0002152,291.05,749.67,83,0,Seasonal
PRD-002153,Office Furniture Item 2153,D09,Furniture,Office Furniture,SUP-005,SKU-0002153,570.27,1862.83,79,0,Seasonal
PRD-002154,Beds Item 2154,D09,Furniture,Beds,SUP-007,SKU-0002154,82.29,232.17,425,0,Discontinued
PRD-002155,Beds Item 2155,D09,Furniture,Beds,SUP-010,SKU-0002155,32.48,78.68,164,0,Discontinued
PRD-002156,Beds Item 2156,D09,Furniture,Beds,SUP-014,SKU-0002156,587.94,914.19,354,0,Active
PRD-002157,Office Furniture Item 2157,D09,Furniture,Office Furniture,SUP-011,SKU-0002157,280.93,750.79,297,0,Discontinued
PRD-002158,Office Furniture Item 2158,D09,Furniture,Office Furniture,SUP-013,SKU-0002158,587.15,1606.04,434,0,Active
PRD-002159,Office Furniture Item 2159,D09,Furniture,Office Furniture,SUP-008,SKU-0002159,613.3,1937.7,35,0,Seasonal
PRD-002160,Office Furniture Item 2160,D09,Furniture,Office Furniture,SUP-005,SKU-0002160,786.45,2098.92,46,0,Active
PRD-002161,Sofas Item 2161,D09,Furniture,Sofas,SUP-003,SKU-0002161,207.85,318.73,350,0,Active
PRD-002162,Office Furniture Item 2162,D09,Furniture,Office Furniture,SUP-013,SKU-0002162,739.3,1209.89,383,0,Active
PRD-002163,Sofas Item 2163,D09,Furniture,Sofas,SUP-004,SKU-0002163,370.05,754.08,52,0,Discontinued
PRD-002164,Sofas Item 2164,D09,Furniture,Sofas,SUP-014,SKU-0002164,413.86,1441.42,103,0,Seasonal
PRD-002165,Dining Tables Item 2165,D09,Furniture,Dining Tables,SUP-008,SKU-0002165,359.9,508.07,45,0,Active
PRD-002166,Sofas Item 2166,D09,Furniture,Sofas,SUP-001,SKU-0002166,332.23,1162.7,400,0,Active
PRD-002167,Office Furniture Item 2167,D09,Furniture,Office Furniture,SUP-002,SKU-0002167,442.95,543.47,449,0,Active
PRD-002168,Dining Tables Item 2168,D09,Furniture,Dining Tables,SUP-001,SKU-0002168,405.63,511.48,487,0,Active
PRD-002169,Sofas Item 2169,D09,Furniture,Sofas,SUP-004,SKU-0002169,630.48,2028.75,179,0,Active
PRD-002170,Office Furniture Item 2170,D09,Furniture,Office Furniture,SUP-008,SKU-0002170,401.49,851.1,374,0,Discontinued
PRD-002171,Dining Tables Item 2171,D09,Furniture,Dining Tables,SUP-008,SKU-0002171,190.26,416.46,132,0,Active
PRD-002172,Sofas Item 2172,D09,Furniture,Sofas,SUP-005,SKU-0002172,387.79,1122.04,381,0,Seasonal
PRD-002173,Dining Tables Item 2173,D09,Furniture,Dining Tables,SUP-005,SKU-0002173,275.49,898.71,420,0,Seasonal
PRD-002174,Office Furniture Item 2174,D09,Furniture,Office Furniture,SUP-012,SKU-0002174,14.95,32.34,280,0,Active
PRD-002175,Beds Item 2175,D09,Furniture,Beds,SUP-001,SKU-0002175,536.51,375.56,184,0,Seasonal
PRD-002176,Dining Tables Item 2176,D09,Furniture,Dining Tables,SUP-010,SKU-0002176,250.99,400.72,247,0,Discontinued
PRD-002177,Dining Tables Item 2177,D09,Furniture,Dining Tables,SUP-001,SKU-0002177,132.88,358.38,128,0,Discontinued
PRD-002178,Sofas Item 2178,D09,Furniture,Sofas,SUP-012,SKU-0002178,430.45,765.4,304,0,Active
PRD-002179,Sofas Item 2179,D09,Furniture,Sofas,SUP-008,SKU-0002179,743.66,902.55,355,0,Active
PRD-002180,Sofas Item 2180,D09,Furniture,Sofas,SUP-007,SKU-0002180,536.43,717.82,164,0,Active
PRD-002181,Sofas Item 2181,D09,Furniture,Sofas,SUP-009,SKU-0002181,381.54,871.68,130,0,Discontinued
PRD-002182,Sofas Item 2182,D09,Furniture,Sofas,SUP-008,SKU-0002182,303.83,793.09,349,0,Active
PRD-002183,Office Furniture Item 2183,D09,Furniture,Office Furniture,SUP-006,SKU-0002183,49.62,124.32,342,0,Active
PRD-002184,Dining Tables Item 2184,D09,Furniture,Dining Tables,SUP-014,SKU-0002184,755.47,1223.41,360,0,Discontinued
